start
7.08648,2.02351,0.881066,0.0310938,1
5.42785,1.5807,2.18338,0.425217,1
6.17517,1.78022,1.5966,0.20416,1
4.81976,1.41836,2.66083,0.416798,1
2.76678,0.870282,4.27278,0.0914576,1
3.72885,1.12713,3.51739,0.170593,1
stop
start
41,0.0441402,0.063979,-5.15909,0.249334,-0.967846,-5.15909,-0.0301776
0.737782,-2.62855,-5.06655,0.157708,2
1.07629,-3.94253,-5.02138,0.403606,2
1.29936,-4.80847,-4.99162,0.0700433,2
1.86401,-7.00027,-4.91629,0.000870951,2
stop
start
42,0.115985,0.0482361,-4.86365,0.815298,-0.262456,-4.86365,7.03051
4.90395,-1.49308,-7.8948,0.0449078,1
2.91485,-0.852758,-6.63554,0.314273,1
3.8934,-1.16777,-7.25504,0.180799,1
stop
start
43,0.109951,0.124671,6.23979,0.249579,-0.651826,6.23979,0.0216486
3.05263,-7.56071,-2.2037,0.341218,2
2.83799,-7.00015,-1.58785,0.328079,2
2.50423,-6.12845,-0.630164,0.0890925,2
2.00973,-4.83698,0.788707,0.196722,2
1.71565,-4.06893,1.63252,0.237835,2
1.1974,-2.71543,3.11954,0.0656109,2
stop
start
44,0.120591,0.0658967,6.06605,0.239179,0.970659,6.06605,-0.216045
0.745249,2.60095,6.13078,0.0464566,0
1.289,4.80765,6.18714,0.0905867,0
1.10633,4.06631,6.16821,0.43213,0
stop
start
46,0.0115117,0.0136206,-7.134,-0.0212258,-0.569259,-7.134,2.70127
-0.114103,-3.35527,-2.27007,0.033142,2
-0.134993,-3.91552,-1.46118,0.0002558,2
-0.177115,-5.04519,0.169803,0.03227,2
-0.219289,-6.17627,1.80285,0.0718985,2
-0.261518,-7.30882,3.43799,0.112725,2
stop
start
49,0.0954004,0.0155453,1.88286,0.713445,0.46759,1.88286,2.45107
7.26266,4.71295,-3.35992,0.22513,1
6.43009,4.16729,-2.75091,0.436804,1
4.80163,3.1,-1.5597,0.269464,1
5.98046,3.8726,-2.422,0.429481,1
2.80303,1.79012,-0.0977442,0.160529,1
3.76583,2.42113,-0.80202,0.0560593,1
stop
start
50,0.0165226,0.163851,-4.06031,0.440517,-0.0155003,-4.06031,3.12184
2.69775,0.0695078,1.40303,0.225029,1
3.13869,0.0539926,2.3015,0.230981,1
3.71736,0.033631,3.48063,0.460739,1
3.97417,0.0245948,4.0039,0.00643852,1
4.5655,0.00378803,5.20881,0.432438,1
4.87422,-0.00707479,5.83787,0.291229,1
5.29733,-0.0219625,6.70001,0.23828,1
stop
start
51,0.179043,0.18978,-4.03021,-0.764646,-0.114267,-4.03021,0.624217
-4.8015,-0.554502,-8.16134,0.285872,3
-2.94775,-0.277482,-6.62374,0.278851,3
-3.80912,-0.406203,-7.33821,0.00918836,3
stop
start
52,0.182903,0.0124331,-1.64664,-0.00761181,0.427807,-1.64664,-0.00280434
0.136777,2.60486,3.83044,0.432961,0
0.130902,2.93503,4.528,0.0561083,0
0.11554,3.79843,6.35211,0.250945,0
0.107974,4.22368,7.25056,0.214594,0
stop
start
54,0.119569,0.0540135,5.74017,0.686493,0.719544,5.74017,2.12376
2.73432,2.79465,5.34099,0.281071,1
4.80065,4.96046,5.02554,0.0457255,1
6.07602,6.29723,4.83083,0.334577,1
7.12357,7.39522,4.67091,0.347209,1
3.87959,3.99506,5.16615,0.391531,1
stop
start
56,0.138914,0.196284,-4.24398,0.662986,0.708028,-4.24398,1.43936
3.00811,3.26041,-3.19148,0.405403,1
3.86815,4.17888,-2.876,0.5,1
4.83269,5.20894,-2.52218,0.322846,1
5.90038,6.34917,-2.13053,0.17382,1
7.01502,7.53954,-1.72164,0.0479942,1
stop
start
57,0.0131223,0.114371,1.17075,0.93329,0.358116,1.17075,9.78363
2.87559,1.21274,1.25319,0.429152,1
3.7165,1.53541,1.2774,0.129695,1
4.98236,2.02113,1.31386,0.386134,1
5.93808,2.38785,1.34138,0.213021,1
7.11968,2.84125,1.37541,0.337583,1
stop
start
59,0.0303359,0.0547251,5.94028,-0.725997,-0.687575,5.94028,1.3417
-2.6128,-2.44852,5.9876,0.112726,3
-4.01031,-3.77207,6.01262,0.477164,3
-4.80538,-4.52506,6.02686,0.0680473,3
-7.00115,-6.60462,6.06617,0.0236917,3
stop
start
61,0.181514,0.163085,5.70814,-0.569528,0.305524,5.70814,-9.61645
-8.48144,4.81033,-5.8989,0.443914,0
-7.8274,4.45947,-5.0226,0.376527,0
-6.98156,4.00572,-3.88929,0.00902648,0
-5.77431,3.35809,-2.27176,0.371571,0
-6.43026,3.70997,-3.15063,0.4452,0
-4.92937,2.90482,-1.13967,0.0108714,0
-4.37909,2.60962,-0.402378,0.44327,0
stop
start
62,0.128914,0.182297,3.97299,0.157172,-0.765722,3.97299,0.0011302
1.68676,-7.40731,-2.20867,0.310935,2
1.17542,-4.91613,-0.179622,0.00606966,2
1.37825,-5.90431,-0.984486,0.273141,2
0.997429,-4.04899,0.526651,0.260211,2
0.700018,-2.60005,1.7068,0.312867,2
stop
start
63,0.126825,0.0606854,4.56629,0.850364,0.0584509,4.56629,1.39683
7.55762,0.57145,-0.00333107,0.49315,1
7.13889,0.542668,0.254171,0.5,1
4.80006,0.381906,1.69245,0.248613,1
5.92231,0.459045,1.00232,0.36005,1
2.64878,0.234035,3.0154,0.049095,1
3.71253,0.307153,2.36123,0.151494,1
stop
start
65,0.187471,0.0894224,-2.2937,-0.739236,0.368318,-2.2937,-0.00156361
-4.88377,2.61613,1.57404,0.333712,0
-5.83574,3.09044,2.30009,0.263347,0
-7.07987,3.71032,3.24896,0.341794,0
-8.00031,4.16892,3.95097,0.242335,0
stop
start
66,0.0350029,0.0886389,-4.56771,0.834038,-0.53028,-4.56771,-1.41644
5.17855,-3.18162,-5.50671,0.481978,2
7.72525,-4.80081,-5.97163,0.117704,2
6.07426,-3.75111,-5.67023,0.343083,2
stop
start
68,0.123653,0.146999,7.07695,-0.874351,0.0843953,7.07695,-0.02676
-7.11583,0.845779,3.12002,0.0941126,3
-4.98235,0.639848,4.28613,0.176584,3
-6.04707,0.742618,3.70418,0.154318,3
-2.86694,0.435661,5.44236,0.278769,3
-3.92208,0.537507,4.86565,0.216954,3
stop
start
69,0.110048,0.0326783,-3.20886,-0.0993843,-0.591657,-3.20886,-0.0140238
-0.338848,-2.6397,0.404747,0.24284,2
-0.440244,-3.24333,1.22099,0.434639,2
-0.532291,-3.79131,1.96196,0.156906,2
-0.662329,-4.56546,3.00876,0.491102,2
-0.727953,-4.95612,3.53703,0.0602015,2
-0.925543,-6.13242,5.12762,0.037918,2
-1.12503,-7.32003,6.73351,0.122462,2
stop
start
70,0.045823,0.0915891,1.93319,-0.0624765,0.996512,1.93319,0.27138
-0.122586,2.77774,2.0823,0.408574,0
-0.181258,3.71358,2.13424,0.0862021,0
-0.318338,5.90003,2.25561,0.0327201,0
-0.407234,7.31794,2.33432,0.471041,0
stop
start
71,0.0298621,0.185363,-3.96634,-0.117985,-0.945094,-3.96634,-0.0295815
-0.333223,-2.72304,-3.02849,0.187999,2
-0.619269,-5.01435,-2.28963,0.478168,2
-0.494056,-4.01137,-2.61305,0.394688,2
-0.732858,-5.92423,-1.99622,0.303471,2
-0.867452,-7.00236,-1.64857,0.115533,2
stop
start
72,0.19406,0.14,-1.38048,0.0457029,0.935268,-1.38048,-1.37877
0.444228,5.25946,-3.30165,0.475011,0
0.530657,7.02814,-3.96538,0.334487,0
0.321003,2.73777,-2.35534,0.184364,0
0.38059,3.95715,-2.81293,0.347587,0
0.482194,6.03639,-3.59321,0.41893,0
stop
start
74,0.0730222,0.180212,-2.50828,0.732812,0.659242,-2.50828,0.210663
4.83991,4.46853,-3.60426,0.0941116,1
6.16468,5.6603,-3.90884,0.378569,1
7.1238,6.52313,-4.12936,0.394002,1
2.89994,2.72332,-3.15823,0.452602,1
3.70896,3.45112,-3.34424,0.21586,1
stop
start
76,0.174264,0.19154,3.60013,0.740743,0.616987,3.60013,-0.000126885
7.28211,6.11188,1.05003,0.32621,1
4.85194,4.08772,1.92191,0.0526946,1
6.03905,5.0765,1.496,0.195471,1
2.60522,2.21635,2.72797,0.224848,1
3.70689,3.13397,2.33272,0.0881035,1
stop
start
77,0.174917,0.169822,3.24185,0.973938,-0.139472,3.24185,12.2574
7.08142,-0.819218,1.97348,0.17848,1
2.60001,-0.177461,2.79649,0.0930523,1
3.81814,-0.351903,2.57278,0.257924,1
5.11917,-0.538215,2.33385,0.447001,1
5.90364,-0.650555,2.18978,0.161328,1
stop
start
78,0.195447,0.070698,5.92139,-0.941822,-0.331221,5.92139,-0.341031
-2.60008,-0.912438,6.09094,0.0231865,3
-4.81596,-1.69172,6.22533,0.14922,3
-7.07433,-2.48595,6.3623,0.279102,3
-4.03511,-1.41711,6.17797,0.442916,3
-6.04316,-2.12331,6.29976,0.333263,3
stop
start
80,0.114231,0.101903,4.2677,-0.322165,0.944015,4.2677,0.0253042
-1.11642,3.70799,4.53903,0.126184,0
-1.54375,4.96016,4.63324,0.330962,0
-1.88926,5.97256,4.70942,0.263572,0
-2.25564,7.04615,4.7902,0.178632,0
stop
start
81,0.117027,0.0624578,-1.17328,-0.7398,-0.653852,-1.17328,-0.410719
-5.03238,-4.48871,-2.27765,0.365806,3
-7,-6.22773,-2.69963,0.111209,3
-2.62689,-2.36268,-1.76176,0.25913,3
-3.72397,-3.3323,-1.99704,0.0526768,3
-6.03612,-5.37583,-2.49292,0.431956,3
stop
start
82,0.10356,0.142793,-7.33735,0.287846,-0.954213,-7.33735,-0.470106
1.66426,-5.03094,-7.77856,0.432525,2
2.27808,-7.06579,-7.95209,0.210061,2
1.26284,-3.70023,-7.66508,0.0610014,2
1.93988,-5.94463,-7.85648,0.251755,2
stop
start
83,0.0606172,0.16569,1.51574,0.865692,-0.159366,1.51574,-0.0739239
7.13264,-1.13621,-2.36082,0.130858,1
5.00638,-0.744781,-1.1953,0.233275,1
6.06724,-0.940076,-1.77681,0.156356,1
2.90108,-0.357215,-0.0412721,0.307212,1
3.95066,-0.550433,-0.616605,0.242869,1
stop
start
84,0.0831015,0.0649297,0.834856,-0.938685,0.0365452,0.834856,-1.31847
-5.22859,0.271726,-1.10513,0.424895,3
-7.02695,0.341741,-1.76194,0.297962,3
-2.71115,0.173716,-0.185685,0.172892,3
-3.92834,0.221105,-0.630238,0.294631,3
-6.04689,0.303585,-1.40399,0.476107,3
stop
start
85,0.195711,0.0762123,-1.61462,0.58629,0.595523,-1.61462,0.949362
2.60152,2.51991,0.63898,0.359711,1
3.21466,3.1427,1.21332,0.428451,1
3.89687,3.83565,1.85237,0.08848,1
4.8088,4.76195,2.7066,0.254615,1
6.18702,6.16188,3.99763,0.172551,1
7.04228,7.0306,4.79877,0.158758,1
stop
start
86,0.132313,0.166981,1.7533,-0.549763,-0.582315,1.7533,-0.676109
-7.53702,-7.95646,-6.60137,0.389738,3
-7.00028,-7.38794,-6.01667,0.358425,3
-5.63206,-5.93871,-4.52619,0.5,3
-6.1077,-6.44252,-5.04434,0.0620253,3
-4.82425,-5.08306,-3.64619,0.266995,3
-4.02919,-4.24093,-2.78008,0.198988,3
-2.68708,-2.81936,-1.31804,0.103791,3
stop
start
87,0.0651515,0.103136,-4.12964,-0.835113,0.208183,-4.12964,-0.000360276
-4.80002,1.31596,-7.0959,0.273451,3
-2.64889,0.779712,-5.78437,0.0491311,3
-3.71374,1.04517,-6.4336,0.145187,3
stop
start
88,0.106023,0.19398,-1.75479,-0.350436,0.700651,-1.75479,-0.047805
-1.11571,2.63668,0.412025,0.151103,0
-1.69157,3.78803,1.43334,0.446215,0
-1.87164,4.14806,1.75271,0.344262,0
-2.26717,4.93886,2.4542,0.0189799,0
-2.74876,5.90174,3.30832,0.301703,0
-3.44551,7.2948,4.54405,0.19613,0
stop
start
90,0.135199,0.00117373,-1.32357,0.628292,-0.758096,-1.32357,-0.0300316
4.17161,-4.86916,-2.44628,0.158855,2
5.3293,-6.26603,-2.76828,0.425485,2
5.99475,-7.06895,-2.95337,0.337632,2
2.41608,-2.75093,-1.95798,0.456598,2
3.20324,-3.70073,-2.17693,0.136418,2
stop
start
91,0.0890392,0.0313255,-3.37808,-0.0706376,0.582602,-3.37808,3.93045
-0.233181,2.68892,0.31537,0.183009,0
-0.318724,3.39446,1.2959,0.5,0
-0.372143,3.83505,1.90822,0.0940657,0
-0.511863,4.98742,3.50975,0.0279702,0
-0.652299,6.1457,5.1195,0.0485006,0
-0.793457,7.30994,6.73753,0.111983,0
stop
start
